SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa
88	12	0	0.014916301	0.293156571	0.182307733	0	0.007077537	0.08751489	0.007549243	0.008581227	0.001252859	0	0	0.004354343	6.24E-06	0	0.060215888	0.000351025	0	0	0.023122138	0	0.082674844	0.005851383	4.76E-05	0	0.023126355	0.00952143	0.000467214	4.40E-05	0.035898286	0.000220057	0	2.50E-05	5.56E-07	0	0.000139901	2.31E-06	0.028630925	0.00465997	0.003357743	0	0.000957534	0.003979023	0	0	0.002243801	0.035838834	3.84E-05	2.03E-05	0	0.000714004	0.001328205	0	0.001714904	0.001593769	1.57E-05	0	0	3.59E-07	0.001578314	2.17E-05	0.004327537	0.002077806	0.00046973	0	3.27E-05	0	5.54E-05	0.000314298	0	2.65E-05	0	0	0	0.000457638	0.000199609	0	0	0	0	0.000328294	0.000389331	0	1.05E-05	0.000114346	0.000272776	0	0.000257045	0.000232905	0.000723565	0	1.74E-05	1.31E-05	7.92E-05	8.83E-05	0	0	0	2.71E-05	4.22E-05	0
88	14	0	0.00430591	0.277834476	0.225577608	0	0.009046543	0.085693059	0.007113775	0.006033605	0.00111831	0	0	0.0039537	4.32E-06	0	0.064084729	0.000291416	0	0	0.021324995	0	0.080613459	0.005259556	3.70E-05	0	0.020914689	0.009125083	0.000497802	3.64E-05	0.03115148	0.000213824	0	2.41E-05	5.63E-07	0	0.00010994	0	0.028008188	0.004171353	0.002929933	0	0.000838621	0.003628752	0	0	0.001937532	0.037475174	2.06E-05	2.00E-05	0	0.000613586	0.001256766	0	0.00149254	0.001285337	1.34E-05	0	0	4.24E-08	0.001303991	2.31E-05	0.003185345	0.001774051	0.0003975	0	2.70E-05	0	5.90E-05	0.000277481	0	2.03E-05	0	0	0	0.000387287	0.000210942	0	0	0	0	0.000282109	0.000363091	0	7.34E-06	8.05E-05	0.000229636	0	0.000223355	0.000191935	0.000645438	0	1.32E-05	1.13E-05	5.41E-05	7.65E-05	0	0	0	2.77E-05	3.43E-05	0
88	16	0	0	0.252949308	0.263459416	0	0.0129191	0.078098119	0.006745845	0.004634729	0.000967686	0	0.019511637	0.003617816	2.89E-06	0	0.062905738	0.000244826	0	0	0.019836062	0	0.074344124	0.004807842	2.91E-05	0	0.018950136	0.008763341	0.000521804	3.09E-05	0.027083174	0.000206624	0	2.30E-05	5.61E-07	0	8.52E-05	0	0.027051087	0.003782327	0.002594365	0	0.000769567	0.003361159	0	0	0.001701379	0.038502187	7.82E-06	1.94E-05	0	0.000530405	0.001202398	0	0.00136847	0.001092369	1.16E-05	0	0	0	0.001102258	2.42E-05	0.002338599	0.001538365	0.000344968	0	2.24E-05	0	6.16E-05	0.000248999	0	1.55E-05	0	0	0	0.000335007	0.00021915	0	0	0	0	0.000248509	0.00034391	0	5.10E-06	5.72E-05	0.000196859	0	0.000195526	0.000161147	0.000584947	0	9.96E-06	9.87E-06	3.56E-05	6.65E-05	0	0	0	2.79E-05	2.80E-05	0
88	18	0	0	0.23320916	0.285934666	0	0.018665531	0.071239584	0.006762498	0.004314374	0.000850215	0	0.029797789	0.003503516	1.92E-06	0	0.060741321	0.000218743	0	0	0.019542417	0	0.068535269	0.004691742	2.43E-05	0	0.018092294	0.008866265	0.000568795	2.82E-05	0.024791527	0.000209048	0	2.31E-05	5.82E-07	0	6.78E-05	0	0.027128453	0.003648577	0.002448444	0	0.000775121	0.003318276	0	0	0.001596422	0.040951427	0	1.97E-05	0	0.000484089	0.00122082	0	0.001384466	0.001034919	1.06E-05	0	0	0	0.001003767	2.62E-05	0.001800641	0.001423697	0.000322948	0	1.97E-05	0	6.66E-05	0.000238486	0	1.25E-05	0	0	0	0.000311486	0.000236654	0	0	0	0	0.000235855	0.000347016	0	3.69E-06	4.39E-05	0.000180708	0	0.000181033	0.000145082	0.000565414	0	7.90E-06	9.05E-06	2.31E-05	6.10E-05	0	0	0	2.93E-05	2.40E-05	0
88	20	0	0	0.216931956	0.299184058	0	0.025926617	0.066658129	0.00705646	0.004736554	0.000740205	0	0.033536065	0.003534549	1.19E-06	0	0.057728299	0.000204768	0	0	0.020073016	0	0.063000304	0.004808739	2.14E-05	0	0.017943657	0.009310769	0.000637377	2.75E-05	0.023543109	0.00021836	0	2.39E-05	6.21E-07	0	5.38E-05	0	0.027923503	0.003686112	0.0024246	0	0.000838774	0.003434457	0	0	0.001576349	0.044558764	0	2.06E-05	0	0.000458915	0.001294208	0	0.001510998	0.001076347	1.00E-05	0	0	0	0.000971491	2.90E-05	0.001437096	0.00138503	0.000321305	0	1.79E-05	0	7.40E-05	0.000239948	0	1.04E-05	0	0	0	0.000306726	0.000262621	0	0	0	0	0.000237421	0.000366778	0	2.77E-06	3.67E-05	0.000175055	0	0.000174454	0.00013818	0.000573552	0	6.44E-06	8.60E-06	1.38E-05	5.80E-05	0	0	0	3.16E-05	2.14E-05	0
88	22	0	0.009855602	0.201116026	0.301297112	0	0.033891636	0.065723012	0.007470979	0.005683868	0.00061051	0	0.032187236	0.003620258	6.02E-07	0	0.053046083	0.000195912	0	0	0.020948857	0	0.05700567	0.005041744	1.95E-05	0	0.018046007	0.009897122	0.000717601	2.77E-05	0.022634623	0.000229772	0	2.49E-05	6.65E-07	0	4.03E-05	0	0.028837595	0.003801338	0.0024553	0	0.000943504	0.003629103	0	0	0.001596831	0.048449409	0	2.16E-05	0	0.000440091	0.001395468	0	0.001718481	0.001189509	9.61E-06	0	0	0	0.000975211	3.24E-05	0.001169291	0.001381046	0.000331046	0	1.65E-05	0	8.25E-05	0.000247087	0	8.66E-06	0	0	0	0.000311845	0.000292735	0	0	0	0	0.000246873	0.000395336	0	2.15E-06	3.39E-05	0.000174563	0	0.000170465	0.000135942	0.000594726	0	5.27E-06	8.26E-06	6.19E-06	5.56E-05	0	0	0	3.42E-05	1.92E-05	0
88	24	0	0.03178897	0.186162769	0.290788947	0	0.041253906	0.071250552	0.007881387	0.00696284	0.000448094	0	0.026876473	0.003696249	1.17E-07	0	0.046511514	0.000188291	0	0	0.02181023	0	0.050852499	0.005305585	1.81E-05	0	0.01810308	0.010461552	0.000798621	2.86E-05	0.021672953	0.000239353	0	2.57E-05	7.04E-07	0	2.64E-05	0	0.029410393	0.003929164	0.002496387	0	0.00107539	0.003841066	0	0	0.001629541	0.051749806	0	2.24E-05	0	0.00041885	0.001502018	0	0.001982346	0.00135627	9.19E-06	0	0	0	0.000997154	3.56E-05	0.000968956	0.001386325	0.000346435	0	1.52E-05	0	9.08E-05	0.000255584	0	7.18E-06	0	0	0	0.000321287	0.000322473	0	0	0	0	0.000259992	0.000426264	0	1.76E-06	3.48E-05	0.000176026	0	0.000165772	0.000135818	0.000618574	0	4.24E-06	7.85E-06	4.79E-08	5.29E-05	0	0	0	3.66E-05	1.71E-05	0
88	26	0	0.067856945	0.173578887	0.266228895	0	0.045874171	0.086007592	0.008104796	0.008250436	0.000250629	0	0.019176531	0.003679665	0	0	0.038366464	0.00017801	0	0	0.022157424	0	0.045329624	0.005477624	1.69E-05	0	0.01775685	0.010761151	0.000860633	2.92E-05	0.020272626	0.000241582	0	2.57E-05	7.20E-07	0	1.18E-05	2.76E-06	0.029036891	0.00398191	0.002492434	0	0.001207276	0.003980259	0	0	0.001638498	0.05313293	0	2.24E-05	0	0.000386622	0.001578099	0	0.002252183	0.001542183	8.53E-06	0	0	0	0.001014923	3.80E-05	0.000821795	0.001370638	0.000359514	0	1.35E-05	0	9.67E-05	0.000259643	0	5.79E-06	0	0	0	0.000327792	0.000343908	0	0	0	0	0.000270757	0.000449359	0	1.59E-06	3.87E-05	0.000175586	0	0.000156875	0.000134867	0.000630869	0	3.30E-06	7.22E-06	0	4.86E-05	0	0	0	3.80E-05	1.48E-05	0
88	28	0	0.112139694	0.166334626	0.231157572	0	0.045678082	0.109677301	0.008001906	0.009157342	3.60E-05	0	0.011724605	0.003517373	0	0	0.029921078	0.000163192	0	0	0.021630752	0	0.041967635	0.005459899	1.58E-05	0	0.016812353	0.010612183	0.00088537	2.93E-05	0.018312349	0.000232746	0	2.45E-05	7.02E-07	0	0	7.43E-06	0.027388977	0.003896353	0.002405989	0	0.001308227	0.003973914	0	0	0.001598125	0.051619209	0	2.13E-05	0	0.000340464	0.001593336	0	0.002468131	0.001704849	7.59E-06	0	0	0	0.001010618	3.86E-05	0.000724774	0.001314356	0.000363465	0	1.15E-05	0	9.83E-05	0.000254965	0	4.51E-06	0	0	0	0.000325638	0.000350056	0	0	0	0	0.000273989	0.00045576	0	1.60E-06	4.44E-05	0.000170548	2.40E-06	0.000142208	0.000131028	0.000620897	0	2.46E-06	6.31E-06	0	4.25E-05	0	0	0	3.76E-05	1.23E-05	0
88	30	0	0.12905991	0.17094845	0.202487826	0	0.041581128	0.133439653	0.007883787	0.009804186	0	0	0.007764271	0.003355206	0	0	0.024088102	0.000150913	0	0	0.021088209	0	0.044124913	0.005456701	1.53E-05	0	0.016012638	0.010430554	0.000904356	2.97E-05	0.016684732	0.00022249	0	2.32E-05	6.79E-07	0	0	1.27E-05	0.025710463	0.003825808	0.002333079	0	0.001417031	0.003970286	5.55E-07	0	0.001570619	0.049252936	0	2.01E-05	0	0.000296842	0.001606233	0	0.002701083	0.001890089	6.70E-06	0	0	0	0.001020414	3.89E-05	0.000704673	0.001270178	0.000371056	0	9.76E-06	7.90E-08	9.91E-05	0.000251369	0	3.59E-06	0	0	0	0.000326753	0.000353716	0	0	4.27E-06	0	0.000279365	0.000461913	0	1.83E-06	5.27E-05	0.000167493	7.86E-06	0.000128277	0.000129276	0.00061246	0	1.85E-06	5.45E-06	0	3.67E-05	0	0	3.11E-07	3.69E-05	1.02E-05	0
88	32	0	0.091931469	0.191102265	0.191470363	0	0.035159487	0.150020411	0.008116495	0.010525653	0	0	0.009707139	0.003344032	0	0	0.022481336	0.000147503	0	0	0.021496905	0	0.054089882	0.005721247	1.61E-05	0	0.016110202	0.010701709	0.000960912	3.18E-05	0.016152297	0.000220972	0	2.28E-05	6.82E-07	0	0	1.92E-05	0.025215278	0.003946605	0.002378694	0	0.001602459	0.004153562	1.18E-06	0	0.001627408	0.048226988	0	1.96E-05	0	0.000267809	0.001692362	0	0.003083034	0.002189317	6.16E-06	4.91E-07	0	0	0.001090522	4.08E-05	0.000786287	0.00129464	0.000399453	0	8.59E-06	5.45E-06	0.000103868	0.000260348	0	3.10E-06	0	0	0	0.000346041	0.000371715	0	0	1.95E-05	0	0.000299861	0.000489537	0	2.32E-06	6.61E-05	0.000173925	1.42E-05	0.000120491	0.000135357	0.000633567	0	1.52E-06	4.83E-06	0	3.26E-05	0	0	6.62E-07	3.76E-05	9.01E-06	0
88	34	0	0.066129575	0.203054938	0.179378771	3.10E-06	0.02833129	0.152881455	0.008486528	0.010909247	0	0	0.020095426	0.003384338	0	0	0.022722595	0.000148154	0	0	0.022267487	0	0.062833983	0.006112001	1.78E-05	0.000205181	0.016687865	0.011141777	0.001032638	3.49E-05	0.016254083	0.000221579	0	2.26E-05	6.91E-07	0	0	2.71E-05	0.025188	0.004156425	0.002477088	0	0.00183568	0.004419514	1.89E-06	0	0.001726398	0.04701014	0	1.93E-05	0	0.000242401	0.00181078	0	0.003561271	0.002566885	5.71E-06	1.96E-06	0	0	0.001195175	4.32E-05	0.000952441	0.001351759	0.000439629	0	7.62E-06	1.18E-05	0.000110064	0.000275124	0	2.90E-06	0	0	0	0.000375122	0.000394992	0	0	3.73E-05	0	0.000328642	0.00052699	0	3.06E-06	8.40E-05	0.000185307	2.16E-05	0.000114469	0.000145817	0.000667558	0	1.36E-06	4.27E-06	0	2.88E-05	0	0	1.06E-06	3.88E-05	8.27E-06	0
88	36	0	0.14101228	0.175496777	0.144020692	3.00E-05	0.024123159	0.135393969	0.008567727	0.01024476	0	0	0.039359847	0.003306349	0	0	0.021619857	0.000145383	0	0	0.022280797	0	0.057494969	0.006320619	1.94E-05	0.00064612	0.016951797	0.011192572	0.001067301	3.72E-05	0.016250243	0.000213209	0	2.14E-05	6.71E-07	0	0	3.48E-05	0.024436849	0.004247864	0.002503528	0	0.00202289	0.004544394	2.59E-06	0	0.001780894	0.043297164	0	1.81E-05	0	0.000208576	0.001870047	0	0.00395392	0.002890646	5.08E-06	3.50E-06	0	0	0.001273379	4.40E-05	0.001154186	0.001373417	0.00046924	0	6.49E-06	1.84E-05	0.000112118	0.000281817	0	2.84E-06	0	0	0	0.000394943	0.000403582	0	0	5.57E-05	0	0.000349018	0.000547571	0	3.88E-06	0.000101867	0.000192268	2.90E-05	0.000104488	0.000153256	0.000680639	0	1.31E-06	3.55E-06	0	2.39E-05	0	0	1.45E-06	3.84E-05	7.63E-06	0
88	38	0	0.271442466	0.12595563	0.103739619	5.67E-05	0.022672043	0.107743234	0.00838449	0.008720052	0	0	0.058822655	0.003130247	2.26E-07	0	0.019664	0.000139883	0	0	0.021618129	0	0.043411591	0.006348197	2.09E-05	0.000953344	0.016917717	0.010893083	0.001065293	3.86E-05	0.016200572	0.000197559	0	1.96E-05	6.28E-07	0	0	4.18E-05	0.02311886	0.004228413	0.002463942	0	0.002151335	0.004531	3.21E-06	0	0.001791702	0.037969148	0	1.63E-05	0	0.00017049	0.001870871	0	0.004233481	0.003135567	4.35E-06	4.94E-06	0	0	0.001320755	4.33E-05	0.001372212	0.001361952	0.000486731	0	5.31E-06	2.46E-05	0.000110237	0.00028072	0	2.91E-06	0	0	0	0.000404704	0.000398104	0	0	7.30E-05	0	0.000360032	0.000551071	0	4.68E-06	0.000118215	0.000194704	3.56E-05	9.19E-05	0.000157363	0.000673745	0	1.37E-06	2.75E-06	4.98E-07	1.85E-05	0	0	1.80E-06	3.67E-05	7.22E-06	0
88	40	0	0.37042318	0.087137188	0.086819695	8.24E-05	0.02243555	0.084587445	0.008142577	0.006831973	0	0	0.068931301	0.002940035	6.51E-07	0	0.018540505	0.00013501	0	0	0.020820775	0	0.032172703	0.006335895	2.26E-05	0.001142663	0.016922438	0.010516843	0.0010513	3.97E-05	0.016430622	0.000180367	0	1.76E-05	5.79E-07	0	0	4.84E-05	0.021811346	0.004195921	0.002416164	0	0.002259508	0.004482418	3.78E-06	0	0.001798051	0.032720458	0	1.43E-05	0	0.000134592	0.001855811	0	0.004473824	0.003352241	3.66E-06	6.30E-06	0	0	0.001362422	4.20E-05	0.001615942	0.001348211	0.000501544	0	4.28E-06	3.07E-05	0.000107109	0.000278202	0	3.14E-06	0	0	0	0.000412576	0.000388146	0	0	8.95E-05	0	0.000368853	0.000549703	0	5.49E-06	0.000134262	0.000196698	4.18E-05	7.97E-05	0.000161233	0.000662457	0	1.53E-06	1.99E-06	5.16E-06	1.34E-05	0	0	2.12E-06	3.46E-05	7.21E-06	0
88	42	0	0.36750782	0.085481456	0.116355499	0.00010859	0.021847749	0.077314208	0.008019144	0.004916437	0	0	0.062381815	0.002799476	1.15E-06	0	0.019663079	0.000133444	0	0	0.020339505	0	0.033440075	0.00641822	2.48E-05	0.001254768	0.017278592	0.010294627	0.001048263	4.15E-05	0.017241376	0.000165684	0	1.58E-05	5.37E-07	0	0	5.54E-05	0.020943509	0.004240377	0.002411002	0	0.002394313	0.004494035	4.37E-06	0	0.001837601	0.028687009	4.36E-06	1.26E-05	0	0.000103707	0.001864783	0	0.004767757	0.003608754	3.09E-06	7.69E-06	0	0	0.001425917	4.12E-05	0.001912677	0.001360114	0.000524	0	3.47E-06	3.70E-05	0.00010509	0.000280136	0	3.57E-06	0	0	0	0.000427036	0.000382223	0	0	0.00010689	0	0.000383127	0.000555197	0	6.41E-06	0.000152568	0.000202279	4.83E-05	6.95E-05	0.00016811	0.000660783	0	1.80E-06	1.32E-06	1.04E-05	8.90E-06	0	0	2.45E-06	3.29E-05	7.75E-06	0
88	44	0	0.225572572	0.136167493	0.203666391	0.000138101	0.019884384	0.090961706	0.008119987	0.003104136	0	0	0.035864729	0.002739946	1.75E-06	0	0.023686331	0.000136782	0	0	0.020431349	0	0.05217087	0.006687232	2.80E-05	0.001325267	0.018201508	0.010360462	0.001070669	4.44E-05	0.01888166	0.00015511	0	1.45E-05	5.08E-07	0	0	6.41E-05	0.02072195	0.00442341	0.002480723	0	0.002594882	0.0046276	5.07E-06	0	0.001937383	0.026467192	1.10E-05	1.12E-05	0	7.75E-05	0.001924019	0	0.005194672	0.003965812	2.64E-06	9.30E-06	0	0	0.001533063	4.14E-05	0.002300142	0.001416389	0.000562227	0	2.87E-06	4.45E-05	0.000105552	0.00029042	0	4.24E-06	0	0	0	0.000454482	0.000385382	0	0	0.00012757	0	0.000408718	0.000575429	0	7.56E-06	0.000176009	0.000214408	5.62E-05	6.18E-05	0.000180537	0.000677545	0	2.22E-06	7.18E-07	1.65E-05	4.84E-06	0	0	2.84E-06	3.20E-05	8.98E-06	0
89	0	0.003516494	0.014120114	0.239606315	0.000701758	0.005514461	0.001643386	0.148206651	0.0027048	0.015050058	0.206068368	0	0.016321765	0.090383857	0.001318115	0.000169051	0.043389664	6.14E-05	0.000292529	0.01109368	0.000846003	9.54E-05	0.000396039	0.001675652	0.000273828	0.000784374	0.006292242	0.013768406	0	0.000329844	0.022826485	0.000953644	2.71E-05	0.00189403	0.000162075	0	6.91E-05	0.009986955	0	0.007564357	0.014233899	1.98E-05	2.09E-05	0.001151145	2.41E-06	9.33E-05	0.003391318	0.008172897	0.001200448	0.000114426	0.010370953	0.001166827	7.04E-06	0.005887596	0.001884963	0.001558347	0.000246682	3.74E-06	0	3.55E-05	0	0	0	4.67E-05	0.000367411	0.000449175	0.004815227	0.001511041	4.22E-05	0.00204719	0	0.000208382	0.003651321	7.29E-06	0.000657975	0.000456839	3.92E-06	0	6.70E-07	0.001422651	0	0.000346909	9.46E-06	0.000296334	0	0.000612542	0	0	0.000153036	0.000980289	7.28E-05	2.75E-05	0.000167231	0.000141024	9.87E-06	0.000242052	0	0	0.000267766	0	0.000110517	0.000749583
89	2	0.001152179	0.005602949	0	0.000239809	0.001817323	0.000808502	0.015454019	0.002316287	0.010037844	0.549500294	0	0.032377807	0	0.000430964	3.74E-05	0.225615885	1.64E-05	9.58E-05	0.009571433	0.000276986	3.12E-05	0.000129665	0.000555939	0.00017638	0.00026319	0.001052033	0.009762112	3.81E-05	0.000113849	0.024298543	0.000321521	8.88E-06	0.000603218	5.31E-05	0.002430624	3.15E-06	0.005384424	0	0.008525101	0.007655397	0.000567953	6.85E-06	0.000612878	3.46E-06	3.06E-05	0.002447864	0.004560794	0.000598164	3.70E-05	0.01038614	0.001132123	2.30E-06	0.004550778	0.000999877	0.000942541	0.000410704	0	4.97E-05	3.20E-05	0	7.70E-06	0	1.53E-05	0.000120292	0.000113264	0.002898054	0.000933468	1.83E-05	0.002101942	0	7.03E-05	0.001647494	0	0.000305492	0.000309184	8.09E-08	3.66E-05	0	0.00133246	0	8.27E-05	7.97E-06	0.001314234	0	0.00053189	0	0	0.000121217	0.000600731	6.11E-05	3.80E-05	0.000166473	0.000133345	1.55E-05	0.00038392	1.65E-06	2.05E-05	0.000192959	1.45E-05	4.91E-05	0.000488122
89	4	0.000280064	0.003526052	0.261048736	7.78E-05	0.001559434	0.0008121	0.04343956	0.015313345	0.021364311	0.194546024	0	0.031945723	0.027467866	0.000103252	0	0.098961936	0	2.31E-05	0.014208206	6.69E-05	7.55E-06	3.13E-05	0.000148803	0.000227205	8.09E-05	0.040075788	0.013391957	7.05E-05	4.39E-05	0.056659074	0.000102358	2.15E-06	0.000119197	1.28E-05	0.005418508	0	0.005788383	0	0.017330547	0.00845193	0.001302305	1.66E-06	0.000643852	7.31E-06	7.38E-06	0.00349342	0.005477499	0.000611616	8.80E-06	0.02452443	0.001937899	5.57E-07	0.006362057	0.001032935	0.001112321	0.000807075	0	0.00012026	4.86E-05	0	2.54E-05	0	3.70E-06	2.91E-05	0	0.003441759	0.001318215	1.35E-05	0.003623624	0	2.11E-05	0.001433548	0	0.000290347	0.000409476	0	8.50E-05	0	0.002345799	0	3.52E-06	1.42E-05	0.002794439	0	0.000859279	0	0	0.000186706	0.000762401	0.000102533	6.77E-05	0.000264254	0.000236561	3.16E-05	0.000724739	8.29E-06	5.11E-05	0.000280788	3.32E-05	4.67E-05	0.000618782
89	6	0	0.001154761	0.430684441	0	0.002128405	0.000696773	0.015945793	0.023240975	0.026371615	0.054821063	0	0.036823485	0.053126544	0	0	0	0	0	0.014419378	0	0	0	0	0.000222905	0	0.067003123	0.01353948	5.48E-05	0	0.072826366	0	0	0	0	0.006437581	0	0.004922062	0	0.01970903	0.007631934	0.00162262	0	0.000535402	9.90E-06	0	0.003725915	0.005549512	0.000529917	0	0.030081909	0.002298422	0	0.006256459	0.000821546	0.000988793	0.000984437	0	0.000146393	5.01E-05	0	3.58E-05	0	0	0	0	0.003118437	0.001545334	5.91E-06	0.004239558	0	0	0.001039745	0	0.000245235	0.000404475	3.34E-07	0.00010522	0	0.00291618	0	0	1.85E-05	0.003352981	0	0.000987761	0	0	0.000211038	0.00076709	0.000126045	7.54E-05	0.000277923	0.00029562	4.05E-05	0.000847248	1.52E-05	6.49E-05	0.000308526	3.84E-05	4.29E-05	0.000584776
89	8	0	0.000256922	0.085481383	0	0.003824216	0.000752515	0.109550048	0.026145915	0.028866508	0.152965298	0	0.058718242	0.049704165	0	0	0.115755632	0	0	0.014468374	0	0	0	0	0.000233546	0	0.056909911	0.014248827	1.88E-05	0	0.082403023	0	0	0	0	0.006864665	4.18E-05	0.004794433	0	0.019642284	0.008029562	0.001836296	0	0.000521155	1.28E-05	0	0.004166133	0.006506984	0.000565228	0	0.030998598	0.002719253	0	0.006212923	0.000736566	0.000944495	0.001144442	0	0.000156869	5.13E-05	0	4.38E-05	0	0	0	0	0.003069388	0.001970113	1.77E-06	0.0048956	0	0	0.001024052	1.61E-06	0.000274394	0.000420337	3.27E-06	0.000117632	2.58E-05	0.0036218	0	5.12E-05	2.43E-05	0.003689125	0	0.001148188	0	0	0.000246297	0.000850641	0.000157708	7.94E-05	0.000283883	0.000368298	4.96E-05	0.000939997	2.32E-05	7.36E-05	0.000355819	3.91E-05	5.36E-05	0.00058362
89	10	0	0.000554797	0.129761336	0	0.006455436	0.000970706	0.064808975	0.026630136	0.031369151	0.138993381	0	0.077386248	0.061378036	0	0	0.061514725	0	0	0.014622362	0	0	0	0	0.000259311	0	0.055760107	0.015649072	0	0	0.089317183	0	0	0	0	0.006962999	0.000109575	0.005328406	0	0.018634242	0.009562066	0.001999205	0	0.000599964	1.63E-05	0	0.004874394	0.00839676	0.000706299	0	0.029245826	0.003260205	0	0.006337834	0.000757584	0.000976207	0.001319362	0	0.000156996	5.35E-05	0	5.08E-05	0	0	0	0	0.003289131	0.002611876	1.40E-07	0.005691352	0	0	0.001337894	8.89E-06	0.000371261	0.000459665	7.88E-06	0.000126306	0.000120686	0.004534232	0	0.000180001	3.19E-05	0.003921675	0	0.001361607	0	0	0.000297531	0.001018134	0.000200784	8.18E-05	0.000288164	0.000461728	6.02E-05	0.001028922	3.31E-05	7.94E-05	0.000427537	3.75E-05	7.78E-05	0.000617101
